total_mentions;total_followers;total_medals;year;participant_id
25470;24954;0;2020;17278
17856;21370;0;2020;17279
25904;23285;0;2016;17280
17746;26668;0;2012;17280
22752;27158;1;2020;17281
21689;17836;0;2016;17282
29152;25086;0;2016;17283
28751;24811;0;2012;17283
27394;14503;0;2012;17284
23073;25223;0;2020;17285
18902;17077;0;2020;17286
15954;21598;0;2020;17287
16397;22020;0;2016;17288
15127;21786;0;2012;17289
15779;22667;1;2016;17290
19308;20974;0;2012;17291
22227;16342;0;2016;17292
22093;21003;0;2012;17293
17389;24970;0;2016;17294
21932;14303;0;2020;17295
27087;19196;0;2012;17296
23293;29131;0;2016;17298
18681;30518;0;2012;17298
25007;16493;0;2020;17299
25986;23066;0;2016;17300
17620;31952;0;2012;17301
15078;19992;1;2016;17302
18974;28039;0;2016;17303
18667;22757;0;2020;17304
15587;15523;0;2020;17305
15351;24893;0;2016;17306
28756;14612;1;2016;17307
20320;22155;0;2012;17308
26205;20084;0;2012;17309
27306;25006;0;2012;17310
29861;19070;0;2012;17311
23694;20408;0;2012;17312
22591;26576;0;2012;17313
23668;15221;0;2020;17314
21803;26715;0;2016;17315
16188;21282;0;2012;17317
24590;24219;0;2016;17318
20733;28536;0;2020;17319
19819;14726;0;2020;17320
19651;18449;0;2016;17321
29897;28167;0;2016;17322
21585;15215;0;2012;17323
29180;17533;0;2012;17324
17925;27080;0;2020;17325
20944;19511;0;2012;17326
18629;26270;0;2016;17327
27994;30863;0;2016;17328
15413;13457;0;2016;17329
19343;18798;0;2012;17329
27092;19845;0;2016;17330
15512;22024;1;2020;17332
28415;22777;0;2012;17333
19084;14251;0;2016;17334
24051;21630;0;2020;17335
22752;23180;0;2020;17336
27237;25201;0;2020;17337
17990;25154;0;2016;17338
27099;27982;0;2020;17339
17090;25724;1;2016;17340
27160;15936;0;2012;17340
28293;29399;1;2016;17341
26085;26460;0;2012;17341
22125;27410;0;2012;17342
17282;22778;0;2012;17343
23645;28002;0;2012;17344
26791;28261;0;2016;17345
20510;18082;0;2012;17345
25520;19343;0;2020;17346
20851;14312;0;2020;17347
20410;26929;0;2020;17348
23596;17005;0;2016;17349
24828;27470;0;2020;17350
15477;20085;0;2016;17351
16257;26570;0;2012;17351
19086;29122;0;2016;17352
20998;26963;0;2012;17352
15748;17472;0;2012;17353
17655;21632;0;2020;17354
25087;30194;0;2016;17355
28622;13799;0;2012;17355
24812;23159;0;2012;17357
26992;30639;0;2020;17358
23839;12653;1;2016;17359
25683;22779;0;2012;17360
17300;22216;0;2016;17361
27460;19291;0;2012;17362
24254;24484;0;2016;17363
18218;26826;1;2016;17364
21599;28421;0;2016;17365
27194;30346;0;2012;17366
24467;23972;0;2016;17367
28374;22395;0;2012;17368
29031;30659;0;2012;17369
15111;19947;0;2016;17370
17593;28886;0;2012;17370
20577;16761;0;2012;17372
26678;25300;0;2012;17373
24109;29250;0;2020;17374
21376;20982;0;2020;17375
24573;20006;0;2012;17376
27149;19272;0;2016;17377
27606;27549;0;2012;17377
20396;20769;0;2012;17378
26976;18252;0;2012;17379
24341;26498;1;2016;17380
15188;26542;1;2016;17381
25726;22171;0;2020;17382
25558;16694;0;2012;17383
26178;29741;0;2020;17384
27590;16985;0;2016;17385
16445;19195;0;2012;17385
19245;21686;1;2020;17386
23444;19214;0;2016;17387
24305;13128;0;2020;17388
15484;26107;1;2012;17389
23699;28110;0;2020;17390
23168;26184;0;2020;17391
28273;29800;0;2020;17392
29967;25170;0;2016;17393
15641;25908;0;2020;17394
22133;23384;0;2016;17395
21234;24300;0;2012;17396
29521;19826;1;2020;17397
17754;25214;0;2020;17398
17644;23116;0;2012;17399
27390;22066;0;2016;17400
15962;28380;0;2012;17400
20678;29695;0;2016;17401
16161;25323;0;2012;17402
22784;24823;0;2012;17403
23848;17453;0;2020;17404
24543;24638;0;2020;17405
24894;19209;0;2012;17406
19261;30416;0;2020;17407
22866;17622;0;2016;17408
25696;28610;0;2020;17409
22249;24448;0;2016;17410
25187;21120;1;2016;17411
23321;21348;0;2016;17413
17960;25813;0;2016;17414
26211;21838;0;2016;17415
29975;24689;0;2016;17416
15706;22816;0;2016;17417
18340;20696;0;2012;17417
18833;26216;0;2016;17418
26241;25921;0;2016;17419
25831;22918;0;2016;17420
18648;16616;0;2020;17421
24456;16483;0;2020;17422
25658;31406;0;2020;17423
16860;15900;0;2016;17424
26707;20509;0;2012;17425
29693;18888;0;2020;17426
26400;22580;0;2012;17427
20584;15834;0;2020;17428
19491;27568;0;2020;17429
21459;29757;0;2016;17430
20823;23236;0;2016;17431
26719;21554;0;2016;17432
22927;23153;0;2016;17433
27295;20716;0;2012;17434
24498;27745;0;2016;17435
21804;22288;0;2012;17435
21704;19570;0;2020;17436
15221;19017;0;2020;17437
21165;18192;1;2016;17438
27175;17939;0;2012;17439
27944;21514;0;2020;17440
29935;30761;1;2016;17441
23491;18547;1;2012;17441
17190;20951;0;2020;17442
25015;24679;0;2012;17443
23460;17670;0;2020;17444
22014;18038;0;2016;17445
25785;24051;0;2012;17446
22959;19686;0;2020;17447
22166;18413;0;2020;17448
21267;29662;0;2016;17449
28427;22535;0;2012;17449
24825;13635;0;2016;17450
27042;20275;0;2012;17451
21155;19483;0;2020;17452
25179;20589;0;2016;17453
18483;17917;1;2016;17454
25914;22625;0;2012;17454
29390;22963;0;2016;17455
27690;20566;0;2012;17455
27592;20430;0;2016;17456
26525;27536;1;2020;17457
22574;24634;0;2020;17458
29813;26694;0;2020;17459
28637;29049;0;2012;17460
16297;23396;0;2012;17461
17502;15134;0;2016;17462
28249;21889;0;2016;17463
17539;24465;0;2016;17464
26165;26447;0;2012;17464
28588;21512;0;2016;17465
21053;24072;0;2020;17466
20787;20012;0;2016;17467
17854;18673;0;2016;17468
27541;15004;0;2020;17469
23696;29754;0;2012;17470
19234;14366;0;2016;17471
15022;30861;0;2016;17472
19866;27409;0;2012;17473
20727;19640;0;2016;17474
28030;25073;0;2012;17475
20406;29633;0;2012;17476
21377;21133;0;2012;17477
26612;18240;0;2016;17478
23778;22292;0;2012;17478
20464;27073;0;2020;17479
20303;24841;0;2012;17480
20765;29921;0;2012;17481
26495;27115;0;2020;17482
18974;21246;0;2020;17483
29862;27514;0;2016;17484
18269;20717;0;2020;17485
18554;30482;0;2020;17486
23369;21730;0;2020;17487
16811;17727;0;2020;17488
16200;19706;0;2012;17489
20750;20587;0;2016;17490
18098;21199;0;2012;17490
21238;15935;0;2012;17491
15028;24892;0;2020;17492
22944;27456;1;2020;17493
23657;18324;0;2016;17494
19848;31640;0;2012;17495
22056;25722;0;2020;17496
27546;17634;0;2016;17497
28161;22256;1;2016;17498
17024;19522;0;2020;17499
18032;24181;0;2020;17500
23486;29824;0;2016;17501
28490;24673;0;2012;17501
22385;22766;0;2016;17502
16434;24597;0;2012;17502
23857;25065;0;2012;17503
23392;24823;0;2020;17504
26538;28255;0;2012;17505
25418;24015;0;2020;17506
25845;28012;1;2020;17507
18655;21541;0;2012;17508
26804;24046;0;2016;17509
25546;17471;0;2012;17509
27902;24614;0;2020;17510
29662;23702;0;2020;17511
17206;14534;0;2020;17512
27702;24256;0;2020;17513
24495;20207;0;2012;17514
29508;26919;0;2012;17515
26728;31119;0;2020;17516
17001;20329;0;2020;17517
26067;17011;0;2016;17518
29450;26232;0;2012;17518
25672;21228;0;2012;17519
26987;13643;0;2020;17520
27759;22447;0;2016;17521
29837;22109;0;2020;17522
18018;24208;0;2012;17523
17395;24664;2;2020;17524
23684;31278;0;2012;17525
21389;22933;0;2016;17526
16022;17952;0;2016;17527
17655;16206;0;2020;17528
19963;22484;0;2012;17529
20328;28648;0;2020;17530
24018;20511;3;2020;17531
19682;15568;0;2016;17532
28095;26141;0;2012;17532
29045;22117;0;2020;17533
29492;12656;0;2016;17534
21474;21118;0;2020;17535
27098;17694;0;2012;17536
24902;28440;0;2020;17537
21597;26351;0;2020;17538
24443;25075;0;2012;17539
17516;27043;0;2012;17540
15330;26269;0;2016;17541
17609;17232;0;2020;17542
28200;23758;0;2020;17543
26374;21473;0;2012;17544
17395;21973;0;2016;17545
20827;25840;0;2012;17545
20672;14765;0;2020;17546
26454;20822;0;2016;17547
19488;24367;0;2012;17547
26927;21431;0;2016;17548
21143;25948;0;2012;17548
16616;23474;0;2012;17549
27320;24888;0;2020;17550
23636;25565;0;2012;17551
20426;27052;0;2016;17552
20429;20651;0;2012;17552
17046;20469;0;2016;17553
24152;26205;1;2020;17554
25546;16631;0;2016;17555
27823;23199;0;2020;17556
21525;22789;0;2016;17557
27926;16291;1;2020;17558
28020;16556;0;2016;17559
25318;21399;0;2020;17560
26882;29812;0;2016;17561
25985;21037;1;2020;17562
28911;17737;0;2016;17563
20106;15384;0;2016;17564
20060;31565;0;2020;17565
22159;22307;0;2016;17566
25052;22005;0;2012;17568
28892;27256;0;2020;17569
19099;23380;0;2012;17570
18074;23812;0;2012;17571
24296;22016;2;2016;17572
18440;20190;0;2016;17573
18459;18788;0;2012;17573
28577;20285;0;2016;17574
15760;19756;0;2020;17575
20040;20114;0;2012;17576
15641;23897;0;2012;17577
22300;26055;1;2016;17578
22501;25389;0;2016;17579
16328;30007;0;2020;17580
19110;15347;0;2020;17581
22048;25383;0;2012;17582
26224;21995;0;2016;17583
27931;20800;0;2012;17583
28234;14570;1;2016;17584
15846;19259;0;2012;17584
20996;22690;0;2016;17586
20217;24163;0;2020;17587
24819;25788;0;2012;17588
17066;26658;0;2020;17589
17692;28986;0;2012;17590
19318;19159;0;2016;17591
22108;20656;0;2012;17591
22574;22079;2;2020;17592
24183;15537;0;2012;17593
17666;13671;0;2020;17594
17487;21691;0;2020;17595
25898;26302;0;2016;17596
25371;23018;0;2012;17596
22405;22776;0;2020;17597
26510;20104;0;2020;17598
19156;18269;0;2020;17599
16959;26583;0;2012;17600
15243;27395;0;2020;17601
23585;21514;0;2016;17602
19351;17227;0;2012;17602
18866;23588;0;2020;17603
22267;22734;0;2016;17604
26521;22299;0;2020;17605
26724;24181;0;2012;17606
21087;21531;0;2016;17607
17814;25095;0;2020;17608
20766;15053;1;2016;17609
27155;20691;0;2012;17609
29972;23334;0;2012;17610
26358;20507;0;2012;17611
22406;26853;0;2020;17612
28894;28976;0;2016;17613
21866;28231;1;2016;17614
28538;23901;1;2016;17615
27152;30601;0;2012;17615
21245;24941;0;2012;17616
16094;21742;0;2020;17617
29316;26679;0;2016;17618
24919;22168;0;2012;17619
22804;16969;0;2020;17620
29042;24314;0;2012;17621
28202;17187;0;2020;17622
26265;20861;0;2016;17623
27785;26210;0;2012;17623
15219;24548;0;2012;17624
18009;20553;1;2016;17625
15105;24038;1;2016;17626
18276;21567;0;2016;17627
25439;14321;0;2012;17627
16767;21295;0;2016;17628
27279;27844;1;2016;17629
15500;23360;0;2020;17630
18197;21297;0;2016;17631
15275;16690;0;2016;17632
24968;25017;0;2012;17633
19714;23952;1;2012;17634
21488;22908;0;2016;17635
15983;27180;0;2020;17636
26274;19197;0;2012;17637
29789;26808;0;2012;17638
21069;21752;0;2020;17639
15619;15762;0;2012;17640
18776;20307;0;2012;17641
20371;23370;3;2020;17642
22722;24460;0;2016;17643
21404;27362;0;2012;17643
20450;15500;0;2020;17644
19946;22856;0;2016;17645
19899;20071;0;2012;17646
28851;21133;0;2020;17647
21527;22837;0;2016;17648
20723;28971;0;2020;17649
21776;18460;1;2020;17650
26519;20806;0;2016;17651
17854;30587;0;2016;17652
26132;20023;0;2020;17653
26445;18203;0;2012;17654
17352;17507;0;2016;17655
16277;20832;0;2012;17655
20104;21471;0;2020;17656
16040;23052;0;2012;17657
22474;16515;0;2012;17658
23844;24717;0;2020;17659
19235;22665;0;2012;17660
18997;28655;0;2020;17661
29570;21347;0;2020;17662
25878;23639;0;2020;17663
28654;21142;0;2020;17664
15366;25121;0;2016;17665
24674;20073;0;2016;17666
23826;13384;0;2012;17666
18274;20040;1;2012;17667
27991;20730;0;2012;17668
26635;28510;0;2016;17669
24101;15012;0;2016;17670
21841;18503;1;2012;17670
23690;25293;0;2020;17671
19737;23541;0;2020;17672
21259;29774;0;2012;17673
16602;25550;0;2016;17674
19785;14608;0;2016;17675
26732;26573;0;2016;17676
26546;27829;0;2016;17677
27597;18465;0;2016;17678
19686;13943;1;2016;17679
23222;13496;0;2016;17681
24407;17437;0;2020;17682
18039;21320;0;2016;17683
20695;28030;0;2012;17684
28357;26885;0;2020;17685
18505;27880;0;2012;17686
25955;28270;0;2020;17687
21274;26302;0;2012;17688
16545;19556;0;2012;17689
15002;28239;0;2012;17690
21490;20309;0;2016;17691
25730;27964;0;2016;17692
18530;21820;0;2012;17692
15472;24035;1;2020;17693
15150;21985;0;2020;17694
22226;20055;0;2020;17695
17848;17277;0;2020;17696
15094;20061;1;2016;17697
19871;18929;0;2012;17697
19368;27244;0;2020;17698
17730;24483;0;2016;17699
19232;19959;0;2012;17700
17421;23429;0;2020;17701
29564;22655;0;2020;17702
24633;27782;0;2016;17703
29320;15645;0;2020;17704
26071;25192;0;2012;17705
25435;22694;0;2012;17706
24788;31382;0;2012;17707
21866;19689;0;2020;17708
18480;24133;0;2012;17709
28273;20860;0;2016;17710
18444;22281;0;2016;17711
24820;31343;0;2012;17711
27065;22832;0;2020;17712
20266;24585;1;2012;17713
24342;22138;0;2016;17714
28306;17389;0;2020;17715
18770;19625;0;2016;17716
28111;18690;0;2016;17717
24318;26125;0;2016;17718
22523;15690;0;2016;17719
29076;22945;0;2016;17720
22624;15108;0;2012;17720
29604;22443;0;2012;17721
15228;17770;0;2016;17722
18842;16998;0;2020;17723
26783;15617;0;2016;17724
29068;27258;0;2020;17725
20618;21856;0;2016;17726
26724;15070;0;2020;17727
17280;20075;1;2016;17728
23137;25952;0;2012;17728
28367;19691;0;2020;17729
16756;21943;0;2012;17730
16715;28252;0;2016;17731
23662;23260;0;2020;17732
21251;26065;0;2016;17733
20513;21295;0;2016;17734
26133;28211;1;2020;17735
22249;19689;0;2020;17736
26619;14939;0;2020;17737
18233;25084;0;2020;17738
26381;28597;0;2016;17739
16698;17844;0;2012;17740
18276;24532;0;2012;17741
16488;20981;0;2020;17742
17384;26171;0;2016;17743
19300;21832;0;2012;17743
15087;22515;1;2016;17744
18858;27744;0;2012;17745
26777;21097;0;2020;17746
18919;25766;0;2020;17748
24548;22722;0;2012;17749
16911;24179;0;2020;17750
24550;28226;0;2012;17751
25951;23712;0;2012;17752
19999;24085;0;2020;17753
21466;24108;0;2016;17754
29998;28049;0;2012;17754
20153;22098;0;2012;17755
15533;30589;0;2012;17756
29258;31857;0;2016;17757
15919;24094;0;2020;17758
18952;19977;2;2020;17759
15717;18995;0;2020;17760
16079;27709;1;2016;17761
24723;18005;0;2012;17761
27890;26081;0;2020;17762
25827;25036;0;2016;17763
18360;25464;1;2012;17764
23138;15552;0;2020;17765
25660;29900;0;2016;17766
26141;28216;1;2020;17767
24258;19222;1;2016;17768
23716;16528;0;2012;17768
26720;16037;0;2012;17770
16042;26028;0;2020;17771
19981;26306;0;2012;17772
29442;24256;1;2016;17773
19335;25875;1;2020;17774
22075;24336;0;2012;17775
29478;23333;0;2016;17776
18884;23782;0;2020;17777
25158;29852;0;2012;17778
22832;22619;0;2012;17779
17839;17556;0;2016;17780
17547;21569;0;2012;17781
26837;19799;0;2012;17782
19168;22693;0;2012;17783
24540;19866;0;2016;17784
29996;28831;0;2016;17785
17022;24671;0;2012;17785
29676;30248;0;2012;17786
29748;18631;0;2020;17787
20229;20484;1;2016;17788
19329;15417;0;2012;17788
25952;31136;0;2012;17789
25997;22957;0;2016;17790
27069;22676;0;2020;17791
24391;21655;0;2020;17792
19974;20746;0;2020;17793
22573;22111;0;2020;17794
20599;26093;0;2020;17795
15429;21325;0;2020;17796
19473;30618;0;2012;17797
16370;19909;0;2016;17798
26236;27997;0;2016;17799
28003;24700;0;2012;17799
22625;28614;0;2020;17800
22246;19326;0;2012;17801
19279;20460;0;2020;17802
19686;29800;0;2012;17803
21270;17322;0;2012;17804
26942;22556;1;2016;17806
20366;13844;0;2016;17807
20901;17296;0;2012;17807
20398;22296;0;2012;17809
27676;27322;0;2016;17810
25054;29751;0;2012;17810
29444;16617;0;2012;17811
22351;24213;1;2020;17812
26757;24461;0;2012;17813
17895;19302;0;2012;17814
23099;20349;0;2012;17815
16414;13282;0;2016;17816
20974;22538;0;2012;17817
25321;15127;0;2016;17818
17394;17472;0;2012;17819
17846;17388;0;2012;17820
28755;16184;0;2016;17821
29649;30660;0;2016;17822
22484;22924;0;2016;17823
29232;22906;0;2012;17824
28643;18760;0;2012;17825
27526;18792;0;2012;17826
25929;27505;0;2016;17828
27633;21206;0;2012;17828
24785;20871;0;2012;17829
22423;21513;0;2020;17830
16100;13747;0;2012;17831
20991;21394;0;2020;17833
25882;21941;0;2012;17834
23196;25665;0;2016;17835
28989;12417;0;2012;17836
16008;18226;0;2020;17837
23224;23495;0;2012;17838
24628;22192;0;2012;17839
20948;18672;0;2020;17840
29375;23701;0;2016;17841
19534;21180;0;2012;17841
29077;22025;0;2012;17842
26598;26210;0;2016;17843
23471;29104;0;2020;17844
27130;17974;0;2016;17845
16612;14804;0;2012;17846
23569;31600;0;2012;17847
16217;17818;0;2020;17848
17389;26066;0;2016;17849
23022;25354;0;2012;17849
19148;25174;0;2020;17850
29536;17601;0;2012;17851
23783;28028;0;2016;17852
24031;19871;0;2020;17853
24549;21878;0;2016;17854
20576;21796;1;2020;17855
20544;19377;0;2020;17856
20516;17082;1;2012;17857
24181;23955;0;2020;17858
27978;14850;0;2020;17859
26592;21615;1;2020;17860
26406;14916;0;2020;17861
18355;32486;0;2020;17862
28001;25706;0;2020;17863
26677;16762;0;2020;17864
20715;26991;0;2020;17865
17658;26196;0;2016;17866
24154;19716;0;2012;17867
15542;22328;0;2020;17868
20969;20699;0;2016;17869
19001;16599;0;2012;17869
28277;27484;0;2016;17870
27782;23158;0;2020;17871
22596;24727;0;2016;17872
16030;28287;0;2012;17872
22248;20809;0;2012;17873
19971;17903;0;2020;17874
17969;19701;0;2020;17875
29831;25209;0;2016;17876
27987;22641;0;2020;17877
28494;14194;0;2020;17878
25789;23750;0;2020;17880
28508;25244;0;2012;17881
21624;25348;0;2012;17882
16660;25911;0;2016;17883
28957;25939;0;2012;17883
16887;26549;0;2020;17884
26658;18787;0;2020;17885
22352;16350;0;2020;17886
24392;18635;0;2020;17887
28374;21722;0;2012;17888
24595;19009;0;2016;17889
25125;24194;0;2012;17889
19290;19406;0;2020;17890
23524;18265;0;2016;17891
26828;23358;0;2012;17891
29194;25244;0;2016;17892
20163;24860;0;2016;17893
24899;17683;0;2016;17894
26979;15498;0;2012;17894
16230;29522;0;2020;17895
19447;27596;0;2016;17896
15475;24800;0;2012;17897
27239;17868;0;2016;17898
16597;23749;0;2012;17899
20321;26926;0;2016;17900
28693;22420;0;2016;17901
22661;21411;0;2012;17902
27324;27573;0;2016;17903
15360;25150;0;2012;17904
16134;17830;0;2020;17905
18511;22043;0;2020;17906
28036;17458;0;2020;17907
25019;26649;0;2016;17908
21270;17913;0;2012;17909
29509;29241;0;2020;17910
24898;30579;1;2016;17911
18304;19438;0;2020;17912
22532;28536;0;2020;17913
17148;28369;0;2012;17914
18737;23713;1;2016;17915
17895;23537;1;2016;17916
25052;25901;0;2020;17917
26815;17742;0;2016;17918
26255;23475;0;2016;17919
21954;23001;0;2016;17920
20326;21943;0;2020;17921
17245;28463;0;2016;17922
29402;23428;0;2020;17923
25142;19328;0;2020;17924
20271;15855;0;2016;17925
25589;19479;0;2020;17926
24601;28922;1;2016;17927
25562;29451;0;2012;17927
17491;28133;0;2020;17928
21981;28060;0;2012;17929
25915;19037;0;2012;17930
26244;27343;0;2020;17931
19435;14401;0;2012;17932
20094;19255;0;2016;17933
15691;27323;0;2012;17933
17697;13414;0;2020;17934
27985;29369;0;2012;17935
23196;19989;2;2016;17936
23840;21016;0;2012;17936
28124;16065;0;2012;17937
28948;29127;0;2020;17938
24458;17498;0;2020;17939
18994;18720;0;2020;17940
18240;26085;0;2012;17941
19159;28584;0;2012;17942
16865;19633;1;2016;17943
25545;19595;0;2016;17944
27745;24699;0;2016;17945
28139;24306;0;2020;17946
17914;25947;0;2016;17947
16290;26072;0;2012;17947
16584;23136;1;2020;17948
23440;27987;0;2020;17949
23575;29856;0;2016;17951
20818;28572;1;2012;17951
27479;31892;0;2020;17952
16825;15425;0;2020;17953
